Date,Open,High,Low,Close,Adj Close,Volume
2007-09-06,266.25,270.25,265.25,269.5,179.197098,1871860
2007-09-07,269.25,271.125,267.5,269.062012,178.905807,1691576
2007-09-10,269.062012,269.062012,261,261.812012,174.085114,2201060
2007-09-11,273.612,273.612,255,255.837006,170.112183,3386556
2007-09-12,257.5,259.437988,253.375,253.899994,168.824203,2344104
2007-09-13,256.225006,258.75,252.600006,257.700012,171.350891,2153072
2007-09-14,262.5,262.5,254.524994,255.613007,169.963242,1900228
2007-09-17,256.25,257.950012,248.925003,249.412994,165.840759,5086176
2007-09-18,249.25,251.925003,248.25,250.613007,166.638626,4942808
2007-09-19,256.25,258.424988,254.300003,255.761993,170.062302,4642668
2007-09-20,255,255.524994,249.300003,250.511993,166.571442,2355156
2007-09-21,247.75,256.25,244.5,254.449997,169.189972,7928660
2007-09-24,255,257.5,250.050003,251.811996,167.435898,3595068
2007-09-25,252.5,253.5,249.050003,250.425003,166.513626,5400496
2007-09-26,252.5,262.200012,251.25,260.187988,173.005264,8340892
2007-09-27,262.5,266.875,261.75,265.625,176.620453,8602140
2007-09-28,256.25,270,256.25,265.037994,176.230148,6249532
2007-10-01,265.25,265.25,255.75,260.412994,173.154877,2176580
2007-10-03,262.5,273.75,262.475006,269.799988,179.39653,5122872
2007-10-04,271.25,271.25,263.5,269.825012,179.413177,4359804
2007-10-05,269.825012,269.825012,264.325012,268.200012,178.332657,1744048
2007-10-08,270.263,274.700012,265.549988,269.587006,179.254898,2662144
2007-10-09,270,276.200012,268.825012,273.737,182.014343,3707640
2007-10-10,276.174988,282.562012,274.600006,281.375,187.093063,3983236
2007-10-11,283.75,283.850006,265,268,178.199646,5598340
2007-10-12,263,268.75,257.575012,265.875,176.786713,4912920
2007-10-15,267.5,272.912994,264.937988,268.537994,178.557419,6871600
2007-10-16,275,278.75,265.25,267.100006,177.601242,7060528
2007-10-17,265,278.75,250,273.674988,181.973083,6924440
2007-10-18,283.75,287.475006,269.325012,280.962006,186.81842,13645436
2007-10-19,286.962006,287.5,270.600006,277.212006,184.324997,8094132
2007-10-22,279.25,279.25,266.274994,267.987,180.140488,3836808
2007-10-23,267,275,264.75,265.899994,178.73761,5862364
2007-10-24,275,275,260.825012,262,176.116074,4100988
2007-10-25,264.75,265,259.537994,262.399994,176.384979,4925272
2007-10-26,262.5,271,260.549988,267.825012,180.031601,2960060
2007-10-29,272.25,272.5,265.350006,267,179.477005,3536052
2007-10-30,268,268.75,260.075012,262.125,176.200027,3145804
2007-10-31,261.75,265.924988,254.25,259.5,174.435532,47216528
2007-11-01,263.75,263.75,254.875,255.761993,171.922867,5518404
2007-11-02,252.5,257.5,250.75,255.300003,171.612335,3494680
2007-11-05,255.25,257.700012,251.311996,252.824997,169.948624,1876468
2007-11-06,253.75,254.949997,250,251.074997,168.772293,2198988
2007-11-07,251.274994,252.287994,246.524994,249.261993,167.553619,3504016
2007-11-08,247.524994,249.949997,245,247.412994,166.310699,2686964
2007-11-12,246.311996,246.311996,240,240.962006,161.974319,5280988
2007-11-13,240.962006,243.175003,231.662994,236.837006,159.201508,4697988
2007-11-14,240,261.274994,240,246.675003,165.81459,3588368
2007-11-15,247.75,249.475006,242.5,245.050003,164.722321,2295396
2007-11-16,245,249.5,241.787994,245.725006,165.176071,3666816
2007-11-19,240.024994,251.75,240.024994,248.375,166.957352,2943548
2007-11-20,247.25,247.25,239.524994,240.324997,161.546127,4111392
2007-11-21,240.324997,245,234,236.199997,158.773331,3337028
2007-11-22,242.425003,242.425003,233.75,237.550003,159.680771,2402356
2007-11-23,238.125,241.5,237.438004,240.238007,161.487701,2273540
2007-11-26,245,248.5,242.5,246.274994,165.545776,2234300
2007-11-27,247.625,249.725006,242.524994,248.988007,167.369431,1503964
2007-11-28,250,250.949997,242.5,244.125,164.100479,2927688
2007-11-29,250,250.125,238.75,241.511993,162.344055,5029688
2007-11-30,241.511993,254.5,241.511993,253.050003,170.099915,5334612
2007-12-03,254,266.5,252.600006,262.475006,176.435333,6516348
2007-12-04,262.475006,262.5,256.263,257.424988,173.040741,1783824
2007-12-05,257.5,261.25,255.125,258.299988,173.628922,2069240
2007-12-06,260,262.924988,257.799988,258.888,174.024155,4163452
2007-12-07,260,268.013,256.562012,265.649994,178.569595,4805808
2007-12-10,267.524994,268.5,257.5,258.899994,174.032211,3864020
2007-12-11,262.25,262.25,256.312012,260.325012,174.990143,2907456
2007-12-12,257.049988,265,256.524994,263.350006,177.023468,3718608
2007-12-13,262.424988,265.524994,256.924988,257.399994,173.023941,4645736
2007-12-14,253.824997,263.75,253.824997,260.100006,174.838852,2720436
2007-12-17,268.100006,268.100006,251.25,253.100006,170.133453,3203328
2007-12-18,252.5,260,250.824997,251.225006,168.873123,3845860
2007-12-19,253,257.200012,252,256.125,172.166885,2671020
2007-12-20,257.375,263.487,255.75,261.337006,175.670395,3036020
2007-12-24,270,280,262.5,277.424988,186.484726,4655664
2007-12-26,278.75,279.924988,271.537994,275.075012,184.90506,2905996
2007-12-27,276.274994,280,271.638,277.687988,186.661469,4008568
2007-12-28,275,275,265,270.537994,181.855331,2196596
2007-12-31,270.75,274.013,263,269.350006,181.056763,2156168
2008-01-01,269.25,269.25,263,263.638,177.217133,928388
2008-01-02,265,265.25,257.875,262.5,176.452118,2864924
2008-01-03,257.524994,261.25,251.337006,252.761993,169.906265,5168280
2008-01-04,252.761993,255.725006,250.574997,251.300003,168.923508,2318868
2008-01-07,250,252.199997,243.125,243.899994,163.949219,3647344
2008-01-08,245,248,242.324997,246.962006,166.007538,3207732
2008-01-09,248.699997,251.5,247.475006,249.074997,167.427902,2450128
2008-01-10,249.5,252.375,240.5,245.412994,164.966293,3342376
2008-01-11,228.837006,251,228.837006,247.438004,166.327469,2149188
2008-01-14,249.949997,249.949997,238.899994,240.287994,161.521255,4158864
2008-01-15,241.25,242,233.5,235,157.966675,2935588
2008-01-16,235,241.675003,231.25,236.238007,158.798828,3131956
2008-01-17,241.449997,241.5,229.75,230.675003,155.059448,6302096
2008-01-18,232.375,235,224.274994,225.800003,151.782486,4333816
2008-01-21,226,226.175003,201.311996,207.761993,139.657333,4840032
2008-01-22,203.675003,247.5,181.25,200.061996,134.481384,6376872
2008-01-23,214.75,222.5,201.25,217.988007,148.761978,5359120
2008-01-24,217.5,222,206.438004,210.811996,143.864853,2013336
2008-01-25,213.25,224.425003,212.524994,221.149994,150.919846,2243116
2008-01-28,217.5,217.5,206.25,213.574997,145.750412,2485660
2008-01-29,214,221.149994,213.75,216.925003,148.03656,3258712
2008-01-30,220.5,223,215,217.462006,148.402954,3032856
2008-01-31,217.5,222.5,208.837006,218.438004,149.069077,5966956
2008-02-01,221.25,235.274994,218.324997,232.375,158.580124,4169520
2008-02-04,236.25,247.25,234.75,243.912994,166.45401,3730520
2008-02-05,240,243.75,233.912994,238.761993,162.938797,1722872
2008-02-06,232.5,232.5,223.625,226.524994,154.587921,4007952
2008-02-07,226.524994,226.524994,217.761993,219.761993,149.972595,2574652
2008-02-08,221,231.25,220,224.600006,153.274216,2576820
2008-02-11,224.600006,233,215.024994,226.524994,154.587921,3200988
2008-02-12,226.25,231.25,215,216.162994,147.516556,5161328
2008-02-13,218.75,224.25,212.824997,217.238007,148.250198,2185376
2008-02-14,221.25,225,215.25,218.449997,149.077225,2246480
2008-02-15,215,221.761993,215,218.175003,148.889603,2213044
2008-02-18,218.175003,218.75,212.5,213.300003,145.562729,1723160
2008-02-19,214,221,213.75,218.863007,149.359131,1947288
2008-02-20,219.975006,223.662994,218.311996,221.524994,151.175766,3060624
2008-02-21,224.5,232.75,220.5,228.662994,156.046951,3562052
2008-02-22,230,230.225006,221.25,225.136993,153.640701,2401516
2008-02-25,232,232.25,222.561996,225.188004,153.675491,3255460
2008-02-26,231,231,223.75,224.600006,153.274216,4999584
2008-02-27,227,228.712006,218.511993,219.386993,149.716705,2364056
2008-02-28,221.25,222.5,218,220.225006,150.288589,5579004
2008-02-29,220,222.925003,215.875,219.350006,149.691467,3416480
2008-03-03,216.5,217.175003,210,212.149994,144.777969,3141328
2008-03-04,214.5,217.5,211.774994,214.699997,146.518143,3010532
2008-03-05,211.25,220.699997,211.25,218.824997,149.333206,2209348
2008-03-07,215.649994,216.524994,210.561996,211.537994,144.360336,1996828
2008-03-10,211.537994,213.5,207.5,208.412994,142.227692,2494168
2008-03-11,210,210,205,205.875,140.495712,4043520
2008-03-12,209.75,212.5,202.561996,205.886993,140.503845,1884412
2008-03-13,203.75,203.75,190.25,194.925003,133.023056,3408600
2008-03-14,195,203.225006,187.5,200.962006,137.142868,2216056
2008-03-17,193.75,199.425003,192.188004,197.962006,135.095612,1958904
2008-03-18,197.5,207.199997,192.5,204.425003,139.506149,3596080
2008-03-19,207,210,201.386993,202.863007,138.440216,4361924
2008-03-24,202.863007,209.375,202.863007,205.925003,140.529785,3301984
2008-03-25,210,224.962006,208.75,219.125,149.537918,2928896
2008-03-26,235,235,212.886993,219.587006,149.853195,2171768
2008-03-27,218,219,210.274994,213.125,145.443359,6151152
2008-03-28,213.25,218.675003,213,217.761993,148.607773,3633696
2008-03-31,217.761993,217.761993,199.25,202.613007,138.269592,4051860
2008-04-01,205,213.225006,202.5,208.087006,142.005234,2086728
2008-04-02,212.5,217.25,212.311996,212.811996,145.229691,1428844
2008-04-03,212.5,223,212.5,221.350006,151.056351,3287172
2008-04-04,221.5,222.475006,215.011993,218.225006,148.923721,2020844
2008-04-07,223.75,230.024994,219.550003,226.024994,154.246674,3659528
2008-04-08,226.25,226.75,218.75,221.837006,151.388657,4055352
2008-04-09,220,223,217.25,219.061996,149.494919,1482600
2008-04-10,220,229.912994,219.25,224.886993,153.470062,2925932
2008-04-11,225.761993,231.25,223.311996,227,154.912048,2189264
2008-04-15,230.5,246.25,220.100006,243.537994,166.19809,5703772
2008-04-16,246.25,250.5,240.5,242.975006,165.813904,6438768
2008-04-17,249.925003,252.5,244.886993,250.225006,170.761551,3999556
2008-04-21,252.25,258.75,246.649994,248.350006,169.481995,3399296
2008-04-22,246.238007,246.238007,220.5,221.800003,151.363419,13785196
2008-04-23,221.75,226.425003,220.011993,222.287994,151.696457,6326156
2008-04-24,226,226.225006,216,222.688004,151.969406,15290096
2008-04-25,228,228,221.25,222.324997,151.721664,6828568
2008-04-28,202.25,224,180,220.425003,150.425049,6598136
2008-04-29,220.511993,232.5,217.537994,227.636993,155.346786,16209848
2008-04-30,229.024994,233.938004,226.625,230.25,157.129929,9487980
2008-05-02,231.25,240.5,231,235.938004,161.011642,5298780
2008-05-05,236.25,237.375,230.287994,231.863007,158.230728,3613764
2008-05-06,227.5,237.5,218.149994,234.261993,159.867889,3982796
2008-05-07,237.5,244.975006,237.5,241.688004,164.935623,12585540
2008-05-08,241.225006,241.25,229.5,236.75,161.56572,10845832
2008-05-09,239.75,239.75,227.5,229.25,156.44754,4492296
2008-05-12,229.25,233.712006,227.574997,231.725006,158.136551,3898508
2008-05-13,232.5,235.350006,222.25,226.261993,154.408432,4462876
2008-05-14,226.25,244.738007,222.787994,242.787994,165.68631,9373188
2008-05-15,243.25,250.5,240.024994,246.188004,168.006561,7177896
2008-05-16,248.5,248.5,242.125,245.261993,167.374619,3838648
2008-05-20,243.75,247.5,236.811996,239.024994,163.118271,4946904
2008-05-21,232,242,228.75,241.274994,164.653763,3140184
2008-05-22,239.125,246.375,237.75,240.287994,163.980164,5445200
2008-05-23,243.725006,244.925003,231.524994,233.100006,159.074875,5401384
2008-05-26,230,240.725006,229,238.863007,163.007767,5457272
2008-05-27,245,248.5,236.5,242.225006,165.302094,5682072
2008-05-28,242.524994,253.811996,242.524994,252.363007,172.220566,5469588
2008-05-29,252.25,257.087006,246,248.662994,169.695587,8258940
2008-05-30,247.75,262.25,244.5,259.787994,177.287628,15485284
2008-06-02,253.75,264.350006,241.25,245.962006,167.852325,7054764
2008-06-03,240,247.5,234.537994,243.787994,166.368698,4900256
2008-06-04,247.449997,247.449997,236.587006,239.188004,163.229538,3787856
2008-06-05,241.024994,249.199997,241,245.462006,167.511108,5905256
2008-06-06,247.5,249.662994,239.449997,241.550003,164.841431,4137784
2008-06-09,225.561996,241.225006,222.5,228.524994,155.952774,6140140
2008-06-10,227.5,229.75,216.75,219.75,149.964447,6155372
2008-06-11,222.5,227.5,220,222.587006,151.900497,4113368
2008-06-12,223.5,225.600006,214.25,222.061996,151.542236,2464004
2008-06-13,220,230.475006,220,227.399994,155.185028,6732432
2008-06-16,229.75,232,225.811996,227.699997,155.389786,6541784
2008-06-17,226.25,231.75,226.25,230.324997,157.181137,3504824
2008-06-18,230.199997,230.25,222.75,225.225006,157.111389,6431336
2008-06-19,220.061996,224.5,220,222,154.861694,3289068
2008-06-20,224.975006,224.975006,210.386993,215.962006,150.64975,8157760
2008-06-23,215.962006,219.863007,210.75,214.613007,149.70874,3572312
2008-06-24,212.5,216.925003,205.850006,211.100006,147.258133,9287176
2008-06-25,210,221.25,207.824997,219.199997,152.908524,5914196
2008-06-26,221,224.5,215.100006,220.337006,153.701691,7028316
2008-06-27,220.337006,220.337006,212.787994,216.375,150.937851,6260948
2008-06-30,217.75,219.5,212.5,214.550003,149.664795,3258044
2008-07-01,216.25,218,208.761993,211.925003,147.833649,5059616
2008-07-02,212.5,222,210,219.125,152.856186,8141112
2008-07-03,220.25,220.25,205.136993,214.162994,149.394806,4172528
2008-07-04,217.475006,217.511993,208.875,211.125,147.275497,3939584
2008-07-07,211.25,216,208,213.061996,148.626755,1794132
2008-07-08,207.537994,211.25,204.5,207.550003,144.781769,3947624
2008-07-09,212.5,222.488007,212.5,219.188004,152.900162,3578548
2008-07-10,217.5,222.25,213.087006,217.100006,151.443558,3504368
2008-07-11,229.25,235.75,196.350006,199.649994,139.270874,5523784
2008-07-14,200,200,190.25,191.962006,133.907944,4559896
2008-07-15,191.962006,196.613007,184.287994,187.662994,130.909073,4509844
2008-07-16,188.662994,193.412994,178.975006,182.024994,126.976074,5739900
2008-07-17,183.75,196.725006,182.511993,195.811996,136.593582,10350716
2008-07-18,195,200.5,187.25,198.462006,138.4422,8339496
2008-07-21,199.75,203.75,195.75,203.199997,141.747238,3582068
2008-07-22,204,210.988007,201.511993,207.962006,145.069168,4241164
2008-07-23,207.5,217.5,204.725006,215.136993,150.074234,5971420
2008-07-24,218.625,218.625,198.087006,200.636993,139.959427,11742336
2008-07-25,199.800003,212.375,195.5,199.800003,139.375504,8842536
2008-07-28,200,204.238007,196.25,201.561996,140.60466,1969372
2008-07-29,201.675003,203.449997,198,202.238007,141.076202,2472192
2008-07-30,211.5,211.5,200,209.738007,146.308029,4420076
2008-07-31,210,210.5,205.375,208.438004,147.511108,5195580
2008-08-01,206.25,214.238007,202.811996,210.162994,148.731934,4011724
2008-08-04,203.75,210,202.75,203.837006,144.25502,5238928
2008-08-05,203.850006,208.75,201.311996,207.425003,146.79425,4768200
2008-08-06,209.975006,217.488007,209.100006,215.136993,152.251968,5009932
2008-08-07,214.75,217.475006,211.25,213.337006,150.978134,3072320
2008-08-08,211.238007,214.25,208.350006,211.274994,149.518875,2086672
2008-08-11,213,214.449997,206.125,208.488007,147.546524,3405100
2008-08-12,208.75,210.925003,203.75,204.811996,144.944977,3323504
2008-08-13,200,209.425003,200,207.074997,146.546539,3697968
2008-08-14,207.25,211.162994,202.75,208.300003,147.413467,3741508
2008-08-18,210,213.100006,208.75,210.386993,148.890427,1956648
2008-08-19,211.125,212.75,208.774994,210.311996,148.837341,1953300
2008-08-20,210.675003,212.25,208.75,210.399994,148.899643,1127256
2008-08-21,209,210.5,203.800003,204.462006,144.697327,1976516
2008-08-22,204.75,206.188004,200.875,204.75,144.901123,2645284
2008-08-25,206,208.75,204,204.550003,144.759567,942244
2008-08-26,202.488007,209.238007,202.488007,208.511993,147.563522,2205004
2008-08-27,205.024994,209,203.274994,204.613007,144.804199,2131788
2008-08-28,205,206.061996,195.662994,198.087006,140.185745,6580688
2008-08-29,200,204.988007,200,203.050003,143.698074,1998500
2008-09-01,203.75,205,201.75,203.738007,144.184906,1527432
2008-09-02,203.738007,213.25,203.738007,212.199997,150.173477,2647848
2008-09-04,211.25,213.699997,208.087006,211.050003,149.359604,2461676
2008-09-05,212.5,212.5,206.25,209.600006,148.333496,2445368
2008-09-08,215,218.600006,210.5,214.175003,151.571213,5170432
2008-09-09,213.75,217.925003,210,216.199997,153.004288,2815328
2008-09-10,215.287994,217.550003,212.024994,212.725006,150.545044,3063456
2008-09-11,212.725006,217,207.25,209.175003,148.032669,1908976
2008-09-12,216.25,216.25,200.238007,202.636993,143.405777,3573964
2008-09-15,195,199.75,186.25,190.149994,134.568741,8550948
2008-09-16,187.375,187.75,181.25,187.212006,132.489563,5072364
2008-09-17,187,191.162994,182,182.524994,129.172531,4200868
2008-09-18,182,187.25,167.75,180.287994,127.589417,6357104
2008-09-19,194.925003,194.925003,182.524994,191.712006,135.674164,9544368
2008-09-22,217,217,188.25,191.699997,135.665695,4472944
2008-09-23,178.837006,191.925003,178.837006,180.25,127.562553,2966120
2008-09-24,181.136993,187,172.574997,178.261993,126.15567,7380724
2008-09-25,178.274994,179.962006,167.761993,172.100006,121.794823,15122632
2008-09-26,175,175,166.550003,169.050003,119.636345,4217244
2008-09-29,169.699997,169.699997,153,155,109.693146,5578636
2008-09-30,148,169.175003,147.5,166.399994,117.760918,8391372
2008-10-01,167.399994,171.225006,161.337006,167.938004,118.84938,6017916
2008-10-03,166.238007,166.238007,160.587006,164.375,116.327835,4172404
2008-10-06,162.811996,162.811996,150,154.75,109.516243,5882984
2008-10-07,157.787994,166.25,141.5,143.975006,101.890785,8884604
2008-10-08,138.75,140.738007,127,136.649994,96.706879,8301380
2008-10-10,135,137.5,120.099998,131.199997,92.849937,13742076
2008-10-13,131.988007,150.725006,131.199997,143.212006,101.350807,13866024
2008-10-14,149.75,154.850006,145.337006,148.175003,104.863121,7424624
2008-10-15,146.25,147.162994,133.824997,135.774994,96.087677,5308752
2008-10-16,131.25,132.175003,116.974998,123.75,87.577614,8031800
2008-10-17,125,132.25,111.25,113.462997,80.297531,9743540
2008-10-20,124.162003,126.25,113.811996,122.837997,86.932198,12413060
2008-10-21,134.600006,141.975006,123.337997,139.774994,98.918465,11804900
2008-10-22,138.75,138.75,127.775002,136.662994,96.716125,6020668
2008-10-23,131.162994,147,125.311996,136.824997,96.830757,10501016
2008-10-24,125.925003,134.100006,110,124.712997,88.259132,8479936
2008-10-27,120.25,129.5,103.837997,124.188004,87.887581,8972576
2008-10-29,140.5,143.75,132.561996,135.199997,98.049332,10955572
2008-10-31,142.25,148.75,132.438004,134.375,97.451035,10375980
2008-11-03,139.988007,145.75,131.761993,136.850006,99.245949,7532020
2008-11-04,149.149994,149.149994,122.5,127.125,92.193199,9422540
2008-11-05,128.75,137.225006,125,126.599998,91.812439,9233164
2008-11-06,132.125,132.125,120.525002,125.050003,90.688377,7861916
2008-11-07,125,133.75,121.438004,131.287994,95.21228,5877720
2008-11-10,137.475006,138.125,128.761993,136.613007,99.074051,4099016
2008-11-11,135.5,136.938004,130,132.212006,95.88237,6498776
2008-11-12,132.212006,138.613007,128.761993,133.725006,96.979622,7742044
2008-11-14,136.25,137.125,130.875,132.712006,96.244965,6617464
2008-11-17,132.25,134.25,126.375,129.75,94.096893,8090972
2008-11-18,130,130,120,120.787003,87.596779,9755152
2008-11-19,122.5,124,117.925003,120.662003,87.506104,8175088
2008-11-20,120,120,115,118.25,85.756897,5016448
2008-11-21,117.425003,129.25,115,126.612999,91.821884,6845692
2008-11-24,126,132.912994,122.561996,129.975006,94.260063,8370556
2008-11-25,129.774994,134.988007,125.012001,126,91.377312,5774020
2008-11-26,125.811996,132.5,124.287003,131.863007,95.629257,6135556
2008-11-27,262.25,262.25,262.25,262.25,190.188126,0
2008-11-28,129.5,142,129.5,139.850006,101.421585,12138064
2008-12-01,139.850006,148.438004,139.087006,141.037994,102.283112,11958704
2008-12-02,142.5,142.5,130.761993,133.212006,96.607574,6658808
2008-12-03,134.087006,137.925003,130.399994,133.699997,96.96151,9997992
2008-12-04,133.75,138.425003,125.837997,137.350006,99.608574,8256508
2008-12-05,134.600006,136.324997,129.561996,130.449997,94.604538,7105448
2008-12-08,133.75,136.561996,128.100006,130.561996,94.685776,7621404
2008-12-10,137.449997,139.199997,132.375,135.261993,98.094299,8088380
2008-12-11,137.425003,137.425003,125.5,126.912003,92.038719,7300252
2008-12-12,127.487999,127.487999,118.811996,120.324997,87.261711,7121036
2008-12-15,125.5,125.5,116.811996,117.412003,85.149155,5997716
2008-12-16,117.5,121.224998,116.25,119.837997,86.908524,5847868
2008-12-17,121.337997,123,118,119.324997,86.536507,6476068
2008-12-18,118.724998,128.524994,118,127.625,92.555817,5723936
2008-12-19,125.75,133.5,123.525002,128.386993,93.108421,4943988
2008-12-22,129.875,129.875,125.849998,127.637001,92.564491,4106852
2008-12-23,123.800003,127.900002,123.061996,125.150002,90.760918,3567120
2008-12-24,124.175003,126.188004,118.061996,119.537003,86.690247,9148436
2008-12-26,116.300003,123.75,116.300003,117.912003,85.511765,3154564
2008-12-29,119,119.875,115,119.199997,86.445824,4875608
2008-12-30,121.25,123.375,117.5,120.637001,87.487991,3522528
2008-12-31,123.074997,123.074997,118.061996,119.474998,86.645271,2543696
2009-01-02,124.262001,127.175003,123.537003,124.574997,90.34388,5375740
2009-01-05,125.5,130.75,124.5,128.811996,93.416641,4829776
2009-01-06,128.75,130.5,124.561996,126.599998,91.812439,5918992
2009-01-07,129.75,129.949997,116.150002,126.199997,91.522369,9013828
2009-01-09,124.974998,137.449997,121.25,134.238007,97.351654,14219980
2009-01-12,127.912003,132.5,126.275002,128.136993,92.927116,7595416
2009-01-13,124.900002,134.25,122.050003,131.412994,95.302917,13359808
2009-01-14,132,139.399994,132,134.738007,97.714287,5958904
2009-01-15,130,130.75,124.587997,127.612999,92.547104,7171524
2009-01-16,127.175003,129.75,121.625,125.75,91.196014,9790076
2009-01-19,129.475006,129.475006,121.824997,125.188004,90.78846,6868376
2009-01-20,123.675003,126.974998,122.5,124.112999,90.00885,4635196
2009-01-21,122.75,125.25,121.25,123.074997,89.256073,3669860
2009-01-22,123.75,126.012001,120.787003,124.150002,90.035683,4848136
2009-01-23,122.525002,124.724998,120.824997,121.537003,88.140686,3031220
2009-01-27,122.75,128.75,122.75,124.775002,90.488945,5243956
2009-01-28,118.800003,127.5,118.800003,126.862999,94.269745,4789396
2009-01-29,128.011993,129.5,124.025002,128.5,95.486183,10017036
2009-01-30,126.25,128.75,124.574997,127.900002,95.040321,8707524
2009-02-02,127.199997,127.199997,121.787003,122.824997,91.269165,3234692
2009-02-03,123.25,127.449997,123.25,124.962997,92.857872,3808560
2009-02-04,125.75,128.225006,123.25,124.662003,92.634224,2484756
2009-02-05,125,125.650002,119.561996,120.724998,89.708694,4341548
2009-02-06,122.5,126.974998,121.75,125.699997,93.405525,6840388
2009-02-09,125,130.912994,124.162003,128.75,95.671928,4595224
2009-02-10,129.25,132,127.75,131.149994,97.455345,6790772
2009-02-11,129.5,130.75,128,128.688004,95.62587,4502732
2009-02-12,128,128.925003,126.025002,127.474998,94.72451,2844372
2009-02-13,127.5,130,126.75,127.800003,94.966003,3257208
2009-02-16,126.900002,128.738007,124.5,125.188004,93.025085,2501996
2009-02-17,124,124.949997,120,121.311996,90.14489,2950388
2009-02-18,120.337997,122.724998,119.25,120.188004,89.309662,2629412
2009-02-19,120.5,123.199997,119.75,122.375,90.934814,3477072
2009-02-20,121.625,121.875,116.074997,118.512001,88.06424,4771388
2009-02-24,117.5,118.925003,115.125,117.224998,87.107903,4495532
2009-02-25,117.5,121.199997,117.5,120.188004,89.309662,5517928
2009-02-26,120.25,122.650002,119.25,120.550003,89.578682,8808288
2009-02-27,120.5,122.25,113.811996,120.775002,89.74585,6750148
2009-03-02,118.525002,120.5,113.699997,114.962997,85.427032,3988944
2009-03-03,113,116.5,109.837997,111.550003,82.890945,3560896
2009-03-04,112,116.112999,111.550003,115.137001,85.556351,3258300
2009-03-05,116.237999,117.724998,114.5,115.800003,86.049004,4284496
2009-03-06,115,121.212997,114.412003,120.425003,89.485786,5805604
2009-03-09,117.775002,120,114.75,115.75,86.011856,4535184
2009-03-12,115.412003,121.25,115.412003,119.349998,88.686966,8617456
2009-03-13,118.337997,127.5,118.337997,126.712997,94.158272,10199700
2009-03-16,127.5,130.699997,125.599998,129.949997,96.563637,4672896
2009-03-17,128.75,129.5,123.262001,124.387001,92.429863,6946172
2009-03-18,125,128.625,125,126.287003,93.841721,6413800
2009-03-19,126.375,129.5,125.400002,128.738007,95.663025,7382584
2009-03-20,132.225006,132.225006,126.375,127.449997,94.705925,4139380
2009-03-23,131.125,132.399994,127.75,129.912994,96.536125,4587312
2009-03-24,130.550003,133.125,128.050003,130.412994,96.9077,6681544
2009-03-25,125.912003,132.475006,125.912003,131.5,97.715401,3831616
2009-03-26,128.162994,144.488007,128.162994,139.613007,103.744057,15230328
2009-03-27,134.162994,146.25,134.162994,143.712006,106.789963,7079424
2009-03-30,133.438004,142.5,129.5,130.811996,97.204163,5148188
2009-03-31,131.25,135.975006,131.25,134.636993,100.046478,4777672
2009-04-01,134,138.449997,130.125,136.125,101.152145,6724568
2009-04-02,136.412994,146.75,136.412994,144.688004,107.51519,8503764
2009-04-06,146.199997,148.5,143.925003,144.886993,107.663055,5414580
2009-04-08,146.274994,153.425003,140.25,151.037994,112.233757,10193512
2009-04-09,153,154.975006,148.561996,150.636993,111.935822,6586724
2009-04-13,151.125,152.25,143.800003,148.061996,110.022354,4121008
2009-04-15,137.886993,145.449997,137.511993,144.425003,107.319786,9767236
2009-04-16,145,147.25,141.800003,143.011993,106.269775,8868964
2009-04-17,144.199997,149.875,141.274994,143.274994,106.465218,6664024
2009-04-20,138.188004,145.449997,138.188004,140.350006,104.291687,5330200
2009-04-21,144.899994,147.125,136.25,137.688004,102.313606,11488980
2009-04-22,140,141.149994,134.287994,135.738007,100.864616,6584924
2009-04-23,137.375,143.212006,136.300003,142.024994,105.536354,7373712
2009-04-24,139.988007,146.75,139.988007,145.975006,108.471558,5377524
2009-04-27,145.962006,152.199997,143.125,150.475006,111.815414,8141124
2009-04-28,149.774994,151.962006,144.087006,149.625,111.183792,8388692
2009-04-29,150.5,157.25,150.5,155.899994,115.846642,10531292
2009-04-30,155.524994,155.524994,155.524994,155.524994,115.567986,0
2009-05-04,157.75,174.899994,157.537994,166.600006,123.797638,11142936
2009-05-05,167.25,168.738007,159.024994,162.75,120.936745,8822316
2009-05-06,159.561996,162.425003,153.75,158.837006,118.029099,52522096
2009-05-07,159,161.25,154.824997,157.925003,117.351372,7738864
2009-05-08,157,160.5,154.625,157.738007,117.21241,9001752
2009-05-11,159.625,159.912994,152.25,153.811996,114.295059,5298612
2009-05-12,152.5,161.449997,152.5,160.274994,119.097633,9487452
2009-05-13,160.5,161.225006,153.75,155.425003,115.49369,7324800
2009-05-14,154.5,156.75,151.324997,154.949997,115.140739,9443176
2009-05-15,156,163.712006,156,161.011993,119.645241,10942472
2009-05-18,191.649994,197.899994,173.75,185.962006,138.185165,73380
2009-05-19,187.5,187.5,163.899994,167.438004,124.420334,13015576
2009-05-20,167.5,175.488007,165.75,169.162994,125.702141,8507664
2009-05-21,167.5,171.25,161,161.863007,120.277641,4459324
2009-05-22,157.5,161.25,157.5,158.511993,117.787582,5861456
2009-05-25,159,161,155.662994,157.837006,117.28598,5673644
2009-05-26,158.738007,159.912994,155.125,156.113007,116.004898,6058900
2009-05-27,157.699997,163,157.699997,162.136993,120.481232,9222868
2009-05-28,155.850006,168.475006,155.850006,165.800003,123.203178,16863676
2009-05-29,167.188004,177.5,163.162994,176.149994,130.894089,13871224
